id,tx_ref,from_account_id,to_account_id,amount,channel,timestamp,is_flagged,tags
4269,TX-0004269,616,790,1089.20,Bills,2025-11-08T10:12:07.097073,False,legit
4270,TX-0004270,528,890,1804.47,QR,2025-11-24T07:09:07.097073,False,legit
4271,TX-0004271,950,695,25.94,Wallet,2025-11-18T16:16:07.097073,False,legit
4272,TX-0004272,738,1075,2739.14,Wallet,2025-11-18T23:41:07.097073,False,legit
4273,TX-0004273,1215,651,2352.77,Bills,2025-11-24T07:09:07.097073,False,legit
4274,TX-0004274,615,925,1425.00,Bills,2025-11-26T12:41:07.097073,False,legit
4275,TX-0004275,1477,1157,827.82,P2P,2025-11-19T13:49:07.097073,False,legit
4276,TX-0004276,1405,1161,1592.56,P2P,2025-11-25T12:35:07.097073,False,legit
4277,TX-0004277,1167,1372,772.74,Wallet,2025-11-08T08:06:07.097073,False,legit
4278,TX-0004278,596,837,24.39,P2P,2025-11-12T21:38:07.097073,False,legit
4279,TX-0004279,988,556,2812.01,Bills,2025-11-22T15:21:07.097073,False,legit
4280,TX-0004280,544,957,2641.91,P2P,2025-11-20T08:02:07.097073,False,legit
4281,TX-0004281,1145,1053,113.71,P2P,2025-11-06T10:02:07.097073,False,legit
4282,TX-0004282,664,912,467.66,Bills,2025-11-21T06:46:07.097073,False,legit
4283,TX-0004283,679,1167,2612.95,QR,2025-11-17T07:34:07.097073,False,legit
4284,TX-0004284,835,1271,2840.65,Bills,2025-11-26T20:31:07.097073,False,legit
4285,TX-0004285,1029,1020,1986.12,Wallet,2025-11-16T09:36:07.097073,False,legit
4286,TX-0004286,1147,783,284.68,P2P,2025-11-13T11:06:07.097073,False,legit
4287,TX-0004287,1460,1107,2062.56,Bills,2025-11-07T21:47:07.097073,False,legit
4288,TX-0004288,676,1320,1427.30,Wallet,2025-11-15T01:01:07.097073,False,legit
4289,TX-0004289,1071,534,1600.54,Wallet,2025-11-26T21:27:07.097073,False,legit
4290,TX-0004290,968,559,1914.10,Bills,2025-11-21T18:54:07.097073,False,legit
4291,TX-0004291,1189,1423,2649.44,QR,2025-11-18T18:05:07.097073,False,legit
4292,TX-0004292,834,1323,1792.69,Wallet,2025-11-06T16:54:07.097073,False,legit
4293,TX-0004293,843,1035,2047.79,P2P,2025-11-11T22:46:07.097073,False,legit
4294,TX-0004294,683,512,2212.64,Wallet,2025-11-17T15:22:07.097073,False,legit
4295,TX-0004295,667,1174,2633.18,Bills,2025-11-21T00:54:07.097073,False,legit
4296,TX-0004296,1100,593,2817.59,Wallet,2025-11-22T09:53:07.097073,False,legit
4297,TX-0004297,873,755,46.69,QR,2025-11-09T06:05:07.097073,False,legit
4298,TX-0004298,963,915,2472.30,Wallet,2025-11-25T12:41:07.097073,False,legit
4299,TX-0004299,1165,1280,1357.60,QR,2025-11-22T17:16:07.097073,False,legit
4300,TX-0004300,885,826,416.21,P2P,2025-11-17T13:32:07.097073,False,legit
4301,TX-0004301,864,728,2101.24,QR,2025-11-13T08:26:07.097073,False,legit
4302,TX-0004302,1272,582,2105.74,QR,2025-11-12T16:02:07.097073,False,legit
4303,TX-0004303,1196,517,2913.27,QR,2025-11-14T08:08:07.097073,False,legit
4304,TX-0004304,1060,651,374.19,Bills,2025-11-08T08:32:07.097073,False,legit
4305,TX-0004305,755,1031,1120.93,Bills,2025-11-14T20:21:07.097073,False,legit
4306,TX-0004306,703,1484,398.98,P2P,2025-11-13T12:32:07.097073,False,legit
4307,TX-0004307,913,1327,1401.51,Bills,2025-11-07T15:51:07.097073,False,legit
4308,TX-0004308,1100,576,405.46,QR,2025-11-08T06:11:07.097073,False,legit
4309,TX-0004309,1337,997,2904.02,Wallet,2025-11-21T23:49:07.097073,False,legit
4310,TX-0004310,1475,763,574.27,Bills,2025-11-10T19:15:07.097073,False,legit
4311,TX-0004311,670,1485,1243.97,Wallet,2025-11-08T01:10:07.097073,False,legit
4312,TX-0004312,894,927,1206.50,Bills,2025-11-12T19:30:07.097073,False,legit
4313,TX-0004313,694,1414,1047.36,Wallet,2025-11-07T06:50:07.097073,False,legit
4314,TX-0004314,754,721,975.44,Bills,2025-11-09T11:54:07.097073,False,legit
4315,TX-0004315,1070,1028,1402.69,Bills,2025-11-11T19:09:07.097073,False,legit
4316,TX-0004316,882,1439,2347.35,QR,2025-11-26T21:24:07.097073,False,legit
4317,TX-0004317,753,761,1585.07,QR,2025-11-25T17:07:07.097073,False,legit
4318,TX-0004318,598,836,616.42,Wallet,2025-11-10T22:39:07.097073,False,legit
4319,TX-0004319,659,630,1219.30,P2P,2025-11-26T23:16:07.097073,False,legit
4320,TX-0004320,797,805,168.02,Bills,2025-11-12T20:32:07.097073,False,legit
4321,TX-0004321,1361,1132,2178.64,QR,2025-11-24T17:48:07.097073,False,legit
4322,TX-0004322,1374,535,2614.73,P2P,2025-11-08T18:07:07.097073,False,legit
4323,TX-0004323,808,622,69.71,Bills,2025-11-10T14:34:07.097073,False,legit
4324,TX-0004324,656,1423,1913.99,Bills,2025-11-09T21:01:07.097073,False,legit
4325,TX-0004325,534,1106,1846.43,QR,2025-11-13T12:27:07.097073,False,legit
4326,TX-0004326,805,664,2232.00,QR,2025-11-23T01:09:07.097073,False,legit
4327,TX-0004327,838,1136,2909.47,Wallet,2025-11-06T23:39:07.097073,False,legit
4328,TX-0004328,1032,688,715.93,P2P,2025-11-19T06:05:07.097073,False,legit
4329,TX-0004329,1455,997,2980.11,P2P,2025-11-13T16:38:07.097073,False,legit
4330,TX-0004330,1073,1428,1868.91,P2P,2025-11-22T12:55:07.097073,False,legit
4331,TX-0004331,912,1047,412.49,P2P,2025-11-26T09:22:07.097073,False,legit
4332,TX-0004332,1175,874,753.09,Bills,2025-11-26T11:36:07.097073,False,legit
4333,TX-0004333,919,603,2810.61,QR,2025-11-13T09:09:07.097073,False,legit
4334,TX-0004334,657,1276,2298.15,QR,2025-11-07T01:19:07.097073,False,legit
4335,TX-0004335,818,754,2390.30,Bills,2025-11-17T16:45:07.097073,False,legit
4336,TX-0004336,624,1228,506.83,P2P,2025-11-19T18:55:07.097073,False,legit
4337,TX-0004337,994,1177,1863.64,P2P,2025-11-15T01:06:07.097073,False,legit
4338,TX-0004338,554,1009,1480.77,Wallet,2025-11-20T23:02:07.097073,False,legit
4339,TX-0004339,1009,1494,1061.84,Bills,2025-11-19T22:36:07.097073,False,legit
4340,TX-0004340,1276,1090,2290.15,P2P,2025-11-21T20:32:07.097073,False,legit
4341,TX-0004341,1212,842,2503.31,P2P,2025-11-08T18:46:07.097073,False,legit
4342,TX-0004342,1029,996,596.26,P2P,2025-11-12T19:04:07.097073,False,legit
4343,TX-0004343,806,1250,567.87,QR,2025-11-17T16:09:07.097073,False,legit
4344,TX-0004344,1367,960,874.10,P2P,2025-11-07T16:18:07.097073,False,legit
4345,TX-0004345,1006,942,96.50,Bills,2025-11-09T21:09:07.097073,False,legit
4346,TX-0004346,1294,731,959.34,P2P,2025-11-24T09:29:07.097073,False,legit
4347,TX-0004347,924,830,247.12,P2P,2025-11-07T09:27:07.097073,False,legit
4348,TX-0004348,1145,535,2932.82,QR,2025-11-09T22:29:07.097073,False,legit
4349,TX-0004349,995,1212,731.90,QR,2025-11-21T22:52:07.097073,False,legit
4350,TX-0004350,775,861,1162.91,P2P,2025-11-18T23:02:07.097073,False,legit
4351,TX-0004351,1072,1314,1074.97,QR,2025-11-26T13:43:07.097073,False,legit
4352,TX-0004352,1058,1260,255.58,QR,2025-11-23T10:07:07.097073,False,legit
4353,TX-0004353,767,778,2160.57,Bills,2025-11-07T13:03:07.097073,False,legit
4354,TX-0004354,755,1117,2005.89,P2P,2025-11-14T08:45:07.097073,False,legit
4355,TX-0004355,1341,985,28.02,P2P,2025-11-17T17:09:07.097073,False,legit
4356,TX-0004356,1414,1349,2407.45,QR,2025-11-17T14:54:07.097073,False,legit
4357,TX-0004357,621,1053,843.35,Wallet,2025-11-26T06:54:07.097073,False,legit
4358,TX-0004358,654,683,262.68,P2P,2025-11-09T18:24:07.097073,False,legit
4359,TX-0004359,1103,892,1193.10,P2P,2025-11-21T17:24:07.097073,False,legit
4360,TX-0004360,1027,881,2747.71,Bills,2025-11-09T16:02:07.097073,False,legit
4361,TX-0004361,1144,1496,2086.25,Bills,2025-11-26T07:19:07.097073,False,legit
4362,TX-0004362,1054,513,471.62,Wallet,2025-11-16T14:00:07.097073,False,legit
4363,TX-0004363,593,1495,2705.86,Bills,2025-11-17T18:29:07.097073,False,legit
4364,TX-0004364,1388,709,2172.68,Bills,2025-11-16T21:02:07.097073,False,legit
4365,TX-0004365,705,557,2798.97,Bills,2025-11-07T15:18:07.097073,False,legit
4366,TX-0004366,770,1371,81.58,P2P,2025-11-10T10:48:07.097073,False,legit
4367,TX-0004367,1000,544,1526.66,Bills,2025-11-08T00:05:07.097073,False,legit
4368,TX-0004368,1111,673,142.26,P2P,2025-11-23T07:05:07.097073,False,legit
4369,TX-0004369,1360,1241,2470.53,QR,2025-11-06T17:57:07.097073,False,legit
4370,TX-0004370,581,595,615.08,Bills,2025-11-22T12:37:07.097073,False,legit
4371,TX-0004371,603,599,1019.15,QR,2025-11-18T06:24:07.097073,False,legit
4372,TX-0004372,549,852,505.77,Wallet,2025-11-14T19:11:07.097073,False,legit
4373,TX-0004373,1174,623,352.09,Bills,2025-11-07T00:26:07.097073,False,legit
4374,TX-0004374,803,966,2400.19,Wallet,2025-11-22T00:55:07.097073,False,legit
4375,TX-0004375,822,732,1809.85,P2P,2025-11-11T09:18:07.097073,False,legit
4376,TX-0004376,989,1475,832.46,QR,2025-11-18T09:09:07.097073,False,legit
4377,TX-0004377,1244,1215,2876.57,Wallet,2025-11-25T18:50:07.097073,False,legit
4378,TX-0004378,582,955,2257.13,Bills,2025-11-17T23:02:07.097073,False,legit
4379,TX-0004379,1343,1133,1725.44,QR,2025-11-19T11:10:07.097073,False,legit
4380,TX-0004380,1398,1312,1468.03,Bills,2025-11-14T21:02:07.097073,False,legit
4381,TX-0004381,1394,918,555.81,Bills,2025-11-17T01:27:07.097073,False,legit
4382,TX-0004382,873,738,2929.14,Bills,2025-11-22T23:02:07.097073,False,legit
4383,TX-0004383,1258,1048,917.60,QR,2025-11-22T08:57:07.097073,False,legit
4384,TX-0004384,1333,1069,2723.50,Wallet,2025-11-26T12:17:07.097073,False,legit
4385,TX-0004385,1030,911,164.29,Bills,2025-11-25T17:28:07.097073,False,legit
4386,TX-0004386,543,906,1199.51,P2P,2025-11-13T12:53:07.097073,False,legit
4387,TX-0004387,546,633,2198.18,P2P,2025-11-06T10:54:07.097073,False,legit
4388,TX-0004388,773,1358,43.88,P2P,2025-11-10T01:10:07.097073,False,legit
4389,TX-0004389,1381,722,1768.19,P2P,2025-11-08T19:55:07.097073,False,legit
4390,TX-0004390,561,1325,2227.52,P2P,2025-11-06T20:39:07.097073,False,legit
4391,TX-0004391,874,639,89.45,QR,2025-11-18T20:09:07.097073,False,legit
4392,TX-0004392,1206,705,2306.83,QR,2025-11-12T06:08:07.097073,False,legit
4393,TX-0004393,979,1213,1800.42,P2P,2025-11-19T05:56:07.097073,False,legit
4394,TX-0004394,1165,1345,576.29,P2P,2025-11-14T23:51:07.097073,False,legit
4395,TX-0004395,1139,1234,1609.67,Wallet,2025-11-25T09:43:07.097073,False,legit
4396,TX-0004396,858,1440,2447.89,QR,2025-11-11T14:34:07.097073,False,legit
4397,TX-0004397,764,1331,834.60,Wallet,2025-11-07T00:03:07.097073,False,legit
4398,TX-0004398,827,793,2246.56,QR,2025-11-07T15:48:07.097073,False,legit
4399,TX-0004399,1448,838,690.88,P2P,2025-11-24T06:31:07.097073,False,legit
4400,TX-0004400,517,1146,1691.96,Bills,2025-11-09T13:40:07.097073,False,legit
4401,TX-0004401,1145,859,1597.59,QR,2025-11-17T14:16:07.097073,False,legit
4402,TX-0004402,908,916,487.56,QR,2025-11-21T20:27:07.097073,False,legit
4403,TX-0004403,627,1006,1857.26,QR,2025-11-25T11:38:07.097073,False,legit
4404,TX-0004404,890,513,719.51,P2P,2025-11-13T11:12:07.097073,False,legit
4405,TX-0004405,1361,643,942.60,P2P,2025-11-13T10:16:07.097073,False,legit
4406,TX-0004406,511,804,1357.75,Wallet,2025-11-06T11:09:07.097073,False,legit
4407,TX-0004407,1424,1444,1230.19,Wallet,2025-11-22T13:29:07.097073,False,legit
4408,TX-0004408,1319,565,1110.60,P2P,2025-11-15T23:07:07.097073,False,legit
4409,TX-0004409,884,1478,613.16,P2P,2025-11-26T10:29:07.097073,False,legit
4410,TX-0004410,736,1196,2182.99,Bills,2025-11-24T08:35:07.097073,False,legit
4411,TX-0004411,1329,597,961.78,QR,2025-11-25T07:34:07.097073,False,legit
4412,TX-0004412,951,1086,204.28,Wallet,2025-11-22T16:49:07.097073,False,legit
4413,TX-0004413,810,577,643.38,QR,2025-11-08T15:03:07.097073,False,legit
4414,TX-0004414,953,1081,810.74,QR,2025-11-14T13:04:07.097073,False,legit
4415,TX-0004415,719,600,2046.43,Bills,2025-11-16T05:37:07.097073,False,legit
4416,TX-0004416,556,827,2173.59,P2P,2025-11-23T07:38:07.097073,False,legit
4417,TX-0004417,1153,1090,1603.92,QR,2025-11-13T11:44:07.097073,False,legit
4418,TX-0004418,1095,720,1300.46,P2P,2025-11-14T06:38:07.097073,False,legit
4419,TX-0004419,741,700,2645.70,Bills,2025-11-07T16:32:07.097073,False,legit
4420,TX-0004420,1143,1187,1687.51,P2P,2025-11-14T12:46:07.097073,False,legit
4421,TX-0004421,1204,980,166.54,Wallet,2025-11-21T09:13:07.097073,False,legit
4422,TX-0004422,1368,986,2407.84,QR,2025-11-24T17:12:07.097073,False,legit
4423,TX-0004423,1377,507,2421.02,Wallet,2025-11-23T19:57:07.097073,False,legit
4424,TX-0004424,527,1118,1092.44,Wallet,2025-11-11T18:08:07.097073,False,legit
4425,TX-0004425,695,1371,2455.79,Bills,2025-11-07T18:17:07.097073,False,legit
4426,TX-0004426,1306,1199,417.12,Bills,2025-11-08T15:40:07.097073,False,legit
4427,TX-0004427,766,541,574.41,Wallet,2025-11-09T14:33:07.097073,False,legit
4428,TX-0004428,746,1282,508.32,Bills,2025-11-14T12:42:07.097073,False,legit
4429,TX-0004429,1133,1381,1789.34,QR,2025-11-21T19:54:07.097073,False,legit
4430,TX-0004430,950,985,2756.97,Wallet,2025-11-07T17:54:07.097073,False,legit
4431,TX-0004431,1239,1048,2605.05,Wallet,2025-11-06T23:57:07.097073,False,legit
4432,TX-0004432,640,745,2064.31,P2P,2025-11-26T16:58:07.097073,False,legit
4433,TX-0004433,1206,501,214.47,Wallet,2025-11-07T17:46:07.097073,False,legit
4434,TX-0004434,1280,1318,542.06,QR,2025-11-18T20:49:07.097073,False,legit
4435,TX-0004435,718,1485,904.83,Wallet,2025-11-25T01:14:07.097073,False,legit
4436,TX-0004436,1319,1189,1460.15,P2P,2025-11-16T14:20:07.097073,False,legit
4437,TX-0004437,1363,776,2076.33,Bills,2025-11-22T23:35:07.097073,False,legit
4438,TX-0004438,1437,1449,1338.85,P2P,2025-11-13T18:39:07.097073,False,legit
4439,TX-0004439,1065,1483,678.99,P2P,2025-11-26T12:07:07.097073,False,legit
4440,TX-0004440,1308,792,2954.35,Wallet,2025-11-20T19:15:07.097073,False,legit
4441,TX-0004441,1293,1277,1308.84,Wallet,2025-11-06T21:10:07.097073,False,legit
4442,TX-0004442,1005,961,1412.97,Wallet,2025-11-20T22:58:07.097073,False,legit
4443,TX-0004443,925,1408,2183.41,Bills,2025-11-25T11:50:07.097073,False,legit
4444,TX-0004444,1451,806,2195.74,Bills,2025-11-27T01:25:07.097073,False,legit
4445,TX-0004445,713,1072,1097.29,Bills,2025-11-20T00:22:07.097073,False,legit
4446,TX-0004446,844,1130,953.31,QR,2025-11-07T20:55:07.097073,False,legit
4447,TX-0004447,1146,795,272.75,Bills,2025-11-25T15:23:07.097073,False,legit
4448,TX-0004448,1246,555,414.18,QR,2025-11-12T00:55:07.097073,False,legit
4449,TX-0004449,1192,1164,2608.26,QR,2025-11-11T08:16:07.097073,False,legit
4450,TX-0004450,672,939,1371.26,QR,2025-11-22T06:07:07.097073,False,legit
4451,TX-0004451,1449,503,2528.73,Wallet,2025-11-14T01:04:07.097073,False,legit
4452,TX-0004452,1363,541,750.43,Wallet,2025-11-14T08:11:07.097073,False,legit
4453,TX-0004453,1179,866,1910.19,QR,2025-11-14T11:29:07.097073,False,legit
4454,TX-0004454,1247,573,862.52,QR,2025-11-12T14:47:07.097073,False,legit
4455,TX-0004455,1110,998,1944.15,P2P,2025-11-20T07:42:07.097073,False,legit
4456,TX-0004456,1448,723,2943.20,Bills,2025-11-08T05:56:07.097073,False,legit
4457,TX-0004457,1359,1055,2130.04,P2P,2025-11-07T16:45:07.097073,False,legit
4458,TX-0004458,1114,1436,2124.08,P2P,2025-11-13T14:47:07.097073,False,legit
4459,TX-0004459,1334,822,62.33,Wallet,2025-11-17T20:40:07.097073,False,legit
4460,TX-0004460,1344,927,2329.73,QR,2025-11-13T18:09:07.097073,False,legit
4461,TX-0004461,631,635,2241.00,QR,2025-11-08T12:32:07.097073,False,legit
4462,TX-0004462,604,634,320.52,P2P,2025-11-09T21:59:07.097073,False,legit
4463,TX-0004463,838,1131,879.18,Wallet,2025-11-16T16:57:07.097073,False,legit
4464,TX-0004464,517,505,2105.41,Bills,2025-11-21T10:38:07.097073,False,legit
4465,TX-0004465,1260,1216,2963.38,Wallet,2025-11-21T18:57:07.097073,False,legit
4466,TX-0004466,1337,1106,2917.06,Bills,2025-11-17T15:18:07.097073,False,legit
4467,TX-0004467,677,1347,2670.72,Wallet,2025-11-06T13:54:07.097073,False,legit
4468,TX-0004468,908,1233,1394.06,Bills,2025-11-10T23:21:07.097073,False,legit
4469,TX-0004469,1368,1026,2327.57,Wallet,2025-11-10T21:09:07.097073,False,legit
4470,TX-0004470,710,962,1587.06,Bills,2025-11-09T23:34:07.097073,False,legit
4471,TX-0004471,838,1174,1649.03,P2P,2025-11-17T12:18:07.097073,False,legit
4472,TX-0004472,1035,551,1165.57,Wallet,2025-11-24T16:49:07.097073,False,legit
4473,TX-0004473,1090,1158,1122.83,Bills,2025-11-17T05:55:07.097073,False,legit
4474,TX-0004474,1114,1050,2917.95,Bills,2025-11-19T00:42:07.097073,False,legit
4475,TX-0004475,1272,1196,987.21,Bills,2025-11-13T16:21:07.097073,False,legit
4476,TX-0004476,1081,1294,2394.40,Wallet,2025-11-21T01:25:07.097073,False,legit
4477,TX-0004477,1377,1136,2577.08,Wallet,2025-11-12T18:40:07.097073,False,legit
4478,TX-0004478,905,1324,375.60,P2P,2025-11-09T05:57:07.097073,False,legit
4479,TX-0004479,1402,645,1263.20,Bills,2025-11-14T21:01:07.097073,False,legit
4480,TX-0004480,508,602,1267.71,QR,2025-11-15T10:12:07.097073,False,legit
4481,TX-0004481,1201,1019,1230.93,QR,2025-11-18T08:30:07.097073,False,legit
4482,TX-0004482,1182,1450,1577.76,QR,2025-11-14T14:21:07.097073,False,legit
4483,TX-0004483,1270,1277,1088.25,QR,2025-11-11T22:08:07.097073,False,legit
4484,TX-0004484,1490,677,779.20,QR,2025-11-14T01:21:07.097073,False,legit
4485,TX-0004485,508,554,1171.52,QR,2025-11-12T07:45:07.097073,False,legit
4486,TX-0004486,1306,1329,1256.48,Wallet,2025-11-10T15:36:07.097073,False,legit
4487,TX-0004487,1200,559,1085.09,Bills,2025-11-13T13:30:07.097073,False,legit
4488,TX-0004488,762,833,337.40,QR,2025-11-21T15:13:07.097073,False,legit
4489,TX-0004489,767,571,2314.12,Bills,2025-11-08T15:26:07.097073,False,legit
4490,TX-0004490,506,648,2408.99,Wallet,2025-11-20T07:29:07.097073,False,legit
4491,TX-0004491,917,1435,1612.54,P2P,2025-11-13T08:03:07.097073,False,legit
4492,TX-0004492,1295,739,2512.76,P2P,2025-11-11T23:22:07.097073,False,legit
4493,TX-0004493,964,521,2875.83,Wallet,2025-11-13T23:59:07.097073,False,legit
4494,TX-0004494,1404,1138,908.93,Wallet,2025-11-18T18:18:07.097073,False,legit
4495,TX-0004495,1025,1159,1245.41,P2P,2025-11-21T14:11:07.097073,False,legit
4496,TX-0004496,1249,550,1630.86,Wallet,2025-11-10T00:30:07.097073,False,legit
4497,TX-0004497,1124,1296,2620.50,Wallet,2025-11-24T16:21:07.097073,False,legit
4498,TX-0004498,1185,1093,56.11,P2P,2025-11-13T09:18:07.097073,False,legit
4499,TX-0004499,1111,997,2606.66,Bills,2025-11-08T20:56:07.097073,False,legit
4500,TX-0004500,1361,780,1023.17,QR,2025-11-22T21:48:07.097073,False,legit
4501,TX-0004501,715,872,1179.94,P2P,2025-11-18T15:21:07.097073,False,legit
4502,TX-0004502,826,1437,145.87,QR,2025-11-20T12:39:07.097073,False,legit
4503,TX-0004503,1270,1208,1486.59,P2P,2025-11-10T05:59:07.097073,False,legit
4504,TX-0004504,830,1011,1927.86,QR,2025-11-20T00:54:07.097073,False,legit
4505,TX-0004505,1410,845,1761.74,P2P,2025-11-06T20:45:07.097073,False,legit
4506,TX-0004506,1174,943,23.25,QR,2025-11-07T16:19:07.097073,False,legit
4507,TX-0004507,651,1167,2618.30,Wallet,2025-11-25T22:28:07.097073,False,legit
4508,TX-0004508,863,1434,1600.73,QR,2025-11-22T07:46:07.097073,False,legit
4509,TX-0004509,788,1126,2527.76,Bills,2025-11-26T19:01:07.097073,False,legit
4510,TX-0004510,1365,820,477.62,P2P,2025-11-19T06:18:07.097073,False,legit
4511,TX-0004511,1262,951,2001.66,QR,2025-11-11T07:22:07.097073,False,legit
4512,TX-0004512,948,972,1100.47,P2P,2025-11-15T15:00:07.097073,False,legit
4513,TX-0004513,569,1026,2700.08,Wallet,2025-11-18T18:40:07.097073,False,legit
4514,TX-0004514,504,1013,1575.51,QR,2025-11-22T07:48:07.097073,False,legit
4515,TX-0004515,1395,906,2095.07,P2P,2025-11-18T06:04:07.097073,False,legit
4516,TX-0004516,931,663,749.18,Wallet,2025-11-19T10:53:07.097073,False,legit
4517,TX-0004517,532,1255,1935.62,Bills,2025-11-09T15:59:07.097073,False,legit
4518,TX-0004518,670,971,1271.57,QR,2025-11-11T07:55:07.097073,False,legit
4519,TX-0004519,715,602,2550.93,Wallet,2025-11-13T01:27:07.097073,False,legit
4520,TX-0004520,894,913,561.74,Wallet,2025-11-08T22:35:07.097073,False,legit
4521,TX-0004521,881,595,2945.54,P2P,2025-11-10T09:33:07.097073,False,legit
4522,TX-0004522,1054,1013,465.75,Bills,2025-11-22T13:12:07.097073,False,legit
4523,TX-0004523,1342,849,1698.12,P2P,2025-11-13T11:12:07.097073,False,legit
4524,TX-0004524,1451,657,721.99,Wallet,2025-11-12T18:02:07.097073,False,legit
4525,TX-0004525,1170,986,374.76,P2P,2025-11-07T20:22:07.097073,False,legit
4526,TX-0004526,1406,676,699.44,P2P,2025-11-09T00:19:07.097073,False,legit
4527,TX-0004527,1226,1333,2393.80,QR,2025-11-13T16:14:07.097073,False,legit
4528,TX-0004528,1394,1319,2149.11,Bills,2025-11-06T23:39:07.097073,False,legit
4529,TX-0004529,1188,1410,1665.52,Bills,2025-11-12T05:43:07.097073,False,legit
4530,TX-0004530,831,1221,793.28,Bills,2025-11-06T11:11:07.097073,False,legit
4531,TX-0004531,1009,822,955.35,P2P,2025-11-08T06:57:07.097073,False,legit
4532,TX-0004532,1054,1140,2062.76,Wallet,2025-11-12T09:45:07.097073,False,legit
4533,TX-0004533,1027,568,1071.17,QR,2025-11-24T08:41:07.097073,False,legit
4534,TX-0004534,1117,560,1682.32,QR,2025-11-17T08:08:07.097073,False,legit
4535,TX-0004535,1124,1281,2142.38,Wallet,2025-11-14T11:43:07.097073,False,legit
4536,TX-0004536,1347,1064,646.09,Bills,2025-11-18T11:31:07.097073,False,legit
4537,TX-0004537,711,1038,88.11,P2P,2025-11-22T09:12:07.097073,False,legit
4538,TX-0004538,909,582,469.79,Bills,2025-11-08T21:50:07.097073,False,legit
4539,TX-0004539,685,618,2808.25,P2P,2025-11-07T14:09:07.097073,False,legit
4540,TX-0004540,1256,591,1650.60,P2P,2025-11-09T20:16:07.097073,False,legit
4541,TX-0004541,1451,1081,1948.18,Bills,2025-11-09T22:11:07.097073,False,legit
4542,TX-0004542,1024,1286,418.77,Bills,2025-11-27T01:18:07.097073,False,legit
4543,TX-0004543,1438,912,1176.31,P2P,2025-11-07T21:30:07.097073,False,legit
4544,TX-0004544,549,966,1766.69,Bills,2025-11-19T20:32:07.097073,False,legit
4545,TX-0004545,1104,1069,449.06,Wallet,2025-11-09T17:54:07.097073,False,legit
4546,TX-0004546,782,1428,2125.19,QR,2025-11-13T10:02:07.097073,False,legit
4547,TX-0004547,1444,548,742.98,P2P,2025-11-16T11:11:07.097073,False,legit
4548,TX-0004548,1003,836,1391.52,Bills,2025-11-07T07:50:07.097073,False,legit
4549,TX-0004549,1302,1248,2597.79,QR,2025-11-20T13:27:07.097073,False,legit
4550,TX-0004550,1208,957,59.54,Bills,2025-11-11T17:29:07.097073,False,legit
4551,TX-0004551,1258,604,2302.51,P2P,2025-11-20T14:31:07.097073,False,legit
4552,TX-0004552,838,849,1903.73,Bills,2025-11-17T00:25:07.097073,False,legit
4553,TX-0004553,867,631,1938.25,Bills,2025-11-10T17:57:07.097073,False,legit
4554,TX-0004554,1029,781,2138.51,QR,2025-11-19T00:01:07.097073,False,legit
4555,TX-0004555,819,877,2945.93,Wallet,2025-11-09T21:58:07.097073,False,legit
4556,TX-0004556,1496,579,947.86,Bills,2025-11-17T23:47:07.097073,False,legit
4557,TX-0004557,1168,1442,2110.65,Wallet,2025-11-22T14:32:07.097073,False,legit
4558,TX-0004558,1372,551,611.39,Bills,2025-11-09T21:39:07.097073,False,legit
4559,TX-0004559,833,1143,2255.15,P2P,2025-11-10T00:16:07.097073,False,legit
4560,TX-0004560,1097,1155,1324.97,Bills,2025-11-12T07:11:07.097073,False,legit
4561,TX-0004561,555,1395,2649.79,QR,2025-11-19T16:26:07.097073,False,legit
4562,TX-0004562,866,937,1546.89,Bills,2025-11-18T09:24:07.097073,False,legit
4563,TX-0004563,1089,1330,894.46,Bills,2025-11-19T10:57:07.097073,False,legit
4564,TX-0004564,1477,806,2446.92,Bills,2025-11-24T18:06:07.097073,False,legit
4565,TX-0004565,1461,638,1847.20,Wallet,2025-11-11T08:31:07.097073,False,legit
4566,TX-0004566,1019,1178,640.77,QR,2025-11-23T05:40:07.097073,False,legit
4567,TX-0004567,1468,1011,1110.83,Wallet,2025-11-21T10:33:07.097073,False,legit
4568,TX-0004568,740,607,1536.95,Wallet,2025-11-10T00:15:07.097073,False,legit
4569,TX-0004569,640,1079,2493.00,QR,2025-11-16T15:09:07.097073,False,legit
4570,TX-0004570,1158,668,2987.87,Wallet,2025-11-19T19:34:07.097073,False,legit
4571,TX-0004571,808,593,1140.23,P2P,2025-11-15T06:46:07.097073,False,legit
4572,TX-0004572,856,1142,2221.82,Wallet,2025-11-09T05:38:07.097073,False,legit
4573,TX-0004573,944,1317,1179.40,Wallet,2025-11-12T15:18:07.097073,False,legit
4574,TX-0004574,799,1314,1165.22,QR,2025-11-11T12:16:07.097073,False,legit
4575,TX-0004575,681,1245,384.55,QR,2025-11-06T06:57:07.097073,False,legit
4576,TX-0004576,791,1166,265.35,Bills,2025-11-06T16:24:07.097073,False,legit
4577,TX-0004577,1259,1455,2771.58,P2P,2025-11-07T11:03:07.097073,False,legit
4578,TX-0004578,566,953,28.75,Wallet,2025-11-26T19:53:07.097073,False,legit
4579,TX-0004579,579,1026,1999.93,P2P,2025-11-14T15:45:07.097073,False,legit
4580,TX-0004580,1413,602,699.22,QR,2025-11-17T09:10:07.097073,False,legit
